
 211.1250  37.0116  -5495.00
 211.1416  37.0116  -5505.00
 211.1583  37.0116  -5589.00
 211.1750  37.0116  -5625.00
 211.1917  37.0116  -5591.00
 211.2083  37.0116  -5541.00
 211.2250  37.0116  -5465.00
 211.2417  37.0116  -5319.00
 211.2583  37.0116  -5195.00
 211.2750  37.0116  -5133.00
 211.2917  37.0116  -5139.00
 211.3083  37.0116  -5127.00
 211.3250  37.0116  -5115.00
 211.3417  37.0116  -5155.00
 211.3583  37.0116  -5121.00
 211.3750  37.0116  -5125.00
 211.3916  37.0116  -5148.00
 211.4083  37.0116  -5160.00
 211.4250  37.0116  -5172.00
 211.4417  37.0116  -5180.00
 211.4583  37.0116  -5188.00
 211.4750  37.0116  -5192.00
 211.4917  37.0116  -5194.00
 211.5083  37.0116  -5192.00
 211.5250  37.0116  -5188.00
 211.5417  37.0116  -5186.00
 211.5583  37.0116  -5182.00
 211.5750  37.0116  -5184.00
 211.5917  37.0116  -5192.00
 211.6083  37.0116  -5206.00
 211.6250  37.0116  -5232.00
 211.6416  37.0116  -5260.00
 211.6583  37.0116  -5292.00
 211.6750  37.0116  -5318.00
 211.6917  37.0116  -5334.00
 211.7083  37.0116  -5342.00
 211.7250  37.0116  -5348.00
 211.7417  37.0116  -5360.00
 211.7583  37.0116  -5358.00
 211.7750  37.0116  -5322.00
 211.7917  37.0116  -5284.00
 211.8083  37.0116  -5262.00
 211.8250  37.0116  -5272.00
 211.8417  37.0116  -5334.00
 211.8583  37.0116  -5375.00
 211.8750  37.0116  -5371.00
 211.8916  37.0116  -5379.00
 211.9083  37.0116  -5295.00
 211.9250  37.0116  -5360.00
 211.9417  37.0116  -5360.00
 211.9583  37.0116  -5356.00
 211.9750  37.0116  -5400.00
 211.9917  37.0116  -5441.00
 212.0083  37.0116  -5438.00
 212.0250  37.0116  -5434.00
 212.0417  37.0116  -5432.00
 212.0583  37.0116  -5424.00
 212.0750  37.0116  -5430.00
 212.0917  37.0116  -5440.00
 212.1083  37.0116  -5446.00
 212.1250  37.0116  -5444.00
 212.1416  37.0116  -5442.00
 212.1583  37.0116  -5444.00
 212.1750  37.0116  -5454.00
 212.1917  37.0116  -5468.00
 212.2083  37.0116  -5486.00
 212.2250  37.0116  -5504.00
 212.2417  37.0116  -5516.00
 212.2583  37.0116  -5522.00
 212.2750  37.0116  -5530.00
 212.2917  37.0116  -5540.00
 212.3083  37.0116  -5550.00
 212.3250  37.0116  -5558.00
 212.3417  37.0116  -5566.00
 212.3583  37.0116  -5574.00
 212.3750  37.0116  -5578.00
 212.3916  37.0116  -5578.00
 212.4083  37.0116  -5570.00
 212.4250  37.0116  -5556.00
 212.4417  37.0116  -5538.00
 212.4583  37.0116  -5518.00
 212.4750  37.0116  -5498.00
 212.4917  37.0116  -5484.00
 212.5083  37.0116  -5480.00
 212.5250  37.0116  -5488.00
 212.5417  37.0116  -5498.00
 212.5583  37.0116  -5514.00
 212.5750  37.0116  -5530.00
 212.5917  37.0116  -5550.00
 212.6083  37.0116  -5564.00
 212.6250  37.0116  -5578.00
 212.6416  37.0116  -5588.00
 212.6583  37.0116  -5592.00
 212.6750  37.0116  -5586.00
 212.6917  37.0116  -5570.00
 212.7083  37.0116  -5546.00
 212.7250  37.0116  -5516.00
 212.7417  37.0116  -5486.00
 212.7583  37.0116  -5458.00
 212.7750  37.0116  -5429.00
 212.7917  37.0116  -5493.00
 212.8083  37.0116  -5467.00
 212.8250  37.0116  -5341.00
 212.8417  37.0116  -5239.00
 212.8583  37.0116  -5061.00
 212.8750  37.0116  -5189.00
 212.8916  37.0116  -5087.00
 212.9083  37.0116  -5093.00
 212.9250  37.0116  -5289.00
 212.9417  37.0116  -5355.00
 212.9583  37.0116  -5343.00
 212.9750  37.0116  -5435.00
 212.9917  37.0116  -5387.00
 213.0083  37.0116  -5349.00
 213.0250  37.0116  -5375.00
 213.0417  37.0116  -5403.00
 213.0583  37.0116  -5509.00
 213.0750  37.0116  -5465.00
 213.0917  37.0116  -5473.00
 213.1083  37.0116  -5513.00
 213.1250  37.0116  -5526.00
 213.1416  37.0116  -5532.00
 213.1583  37.0116  -5540.00
 213.1750  37.0116  -5540.00
 213.1917  37.0116  -5532.00
 213.2083  37.0116  -5510.00
 213.2250  37.0116  -5478.00
 213.2417  37.0116  -5440.00
 213.2583  37.0116  -5402.00
 213.2750  37.0116  -5392.00
 213.2917  37.0116  -5394.00
 213.3083  37.0116  -5412.00
 213.3250  37.0116  -5434.00
 213.3417  37.0116  -5454.00
 213.3583  37.0116  -5480.00
 213.3750  37.0116  -5506.00
 213.3916  37.0116  -5530.00
 213.4083  37.0116  -5544.00
 213.4250  37.0116  -5544.00
 213.4417  37.0116  -5528.00
 213.4583  37.0116  -5474.00
 213.4750  37.0116  -5374.00
 213.4917  37.0116  -5254.00
 213.5083  37.0116  -5130.00
 213.5250  37.0116  -5018.00
 213.5417  37.0116  -4944.00
 213.5583  37.0116  -4935.00
 213.5750  37.0116  -5146.00
 213.5917  37.0116  -5266.00
 213.6083  37.0116  -5330.00
 213.6250  37.0116  -5380.00
 213.6416  37.0116  -5416.00
 213.6583  37.0116  -5444.00
 213.6750  37.0116  -5462.00
 213.6917  37.0116  -5476.00
 213.7083  37.0116  -5486.00
 213.7250  37.0116  -5484.00
 213.7417  37.0116  -5448.00
 213.7583  37.0116  -5402.00
 213.7750  37.0116  -5368.00
 213.7917  37.0116  -5382.00
 213.8083  37.0116  -5406.00
 213.8250  37.0116  -5426.00
 213.8417  37.0116  -5436.00
 213.8583  37.0116  -5444.00
 213.8750  37.0116  -5446.00
 213.8916  37.0116  -5440.00
 213.9083  37.0116  -5420.00
 213.9250  37.0116  -5408.00
 213.9417  37.0116  -5396.00
 213.9583  37.0116  -5386.00
 213.9750  37.0116  -5365.00
 213.9917  37.0116  -5370.00
 214.0083  37.0116  -5370.00
 214.0250  37.0116  -5373.00
 214.0417  37.0116  -5378.00
 214.0583  37.0116  -5376.00
 214.0750  37.0116  -5352.00
 214.0917  37.0116  -5315.00
 214.1083  37.0116  -5334.00
 214.1250  37.0116  -5346.00
 214.1416  37.0116  -5338.00
 214.1583  37.0116  -5316.00
 214.1750  37.0116  -5308.00
 214.1917  37.0116  -5325.00
 214.2083  37.0116  -5331.00
 214.2250  37.0116  -5303.00
 214.2417  37.0116  -5323.00
 214.2583  37.0116  -5381.00
 214.2750  37.0116  -5349.00
 214.2917  37.0116  -5341.00
 214.3083  37.0116  -5331.00
 214.3250  37.0116  -5333.00
 214.3417  37.0116  -5329.00
 214.3583  37.0116  -5325.00
 214.3750  37.0116  -5299.00
 214.3916  37.0116  -5317.00
 214.4083  37.0116  -5315.00
 214.4250  37.0116  -5309.00
 214.4417  37.0116  -5293.00
 214.4583  37.0116  -5229.00
 214.4750  37.0116  -5205.00
 214.4917  37.0116  -5155.00
 214.5083  37.0116  -5154.00
 214.5250  37.0116  -5156.00
 214.5417  37.0116  -5154.00
 214.5583  37.0116  -5146.00
 214.5750  37.0116  -5140.00
 214.5917  37.0116  -5136.00
 214.6083  37.0116  -5134.00
 214.6250  37.0116  -5144.00
 214.6416  37.0116  -5162.00
 214.6583  37.0116  -5182.00
 214.6750  37.0116  -5200.00
 214.6917  37.0116  -5208.00
 214.7083  37.0116  -5208.00
 214.7250  37.0116  -5206.00
 214.7417  37.0116  -5212.00
 214.7583  37.0116  -5214.00
 214.7750  37.0116  -5210.00
 214.7917  37.0116  -5204.00
 214.8083  37.0116  -5189.00
 214.8250  37.0116  -5172.00
 214.8417  37.0116  -5164.00
 214.8583  37.0116  -5162.00
 214.8750  37.0116  -5170.00
 214.8916  37.0116  -5202.00
 214.9083  37.0116  -5293.00
 214.9250  37.0116  -5293.00
 214.9417  37.0116  -5284.00
 214.9583  37.0116  -5292.00
 214.9750  37.0116  -5300.00
 214.9917  37.0116  -5266.00
 215.0083  37.0116  -5245.00
 215.0250  37.0116  -5224.00
 215.0417  37.0116  -5208.00
 215.0583  37.0116  -5212.00
 215.0750  37.0116  -5242.00
 215.0917  37.0116  -5278.00
 215.1083  37.0116  -5310.00
 215.1250  37.0116  -5340.00
 215.1416  37.0116  -5364.00
 215.1583  37.0116  -5380.00
 215.1750  37.0116  -5386.00
 215.1917  37.0116  -5380.00
 215.2083  37.0116  -5364.00
 215.2250  37.0116  -5342.00
 215.2417  37.0116  -5320.00
 215.2583  37.0116  -5300.00
 215.2750  37.0116  -5288.00
 215.2917  37.0116  -5286.00
 215.3083  37.0116  -5296.00
 215.3250  37.0116  -5312.00
 215.3417  37.0116  -5332.00
 215.3583  37.0116  -5350.00
 215.3750  37.0116  -5360.00
 215.3916  37.0116  -5364.00
 215.4083  37.0116  -5366.00
 215.4250  37.0116  -5362.00
 215.4417  37.0116  -5356.00
 215.4583  37.0116  -5358.00
 215.4750  37.0116  -5366.00
 215.4917  37.0116  -5378.00
 215.5083  37.0116  -5396.00
 215.5250  37.0116  -5416.00
 215.5417  37.0116  -5436.00
 215.5583  37.0116  -5454.00
 215.5750  37.0116  -5470.00
 215.5917  37.0116  -5482.00
 215.6083  37.0116  -5488.00
 215.6250  37.0116  -5492.00
 215.6416  37.0116  -5492.00
 215.6583  37.0116  -5490.00
 215.6750  37.0116  -5492.00
 215.6917  37.0116  -5492.00
 215.7083  37.0116  -5494.00
 215.7250  37.0116  -5496.00
 215.7417  37.0116  -5496.00
 215.7583  37.0116  -5494.00
 215.7750  37.0116  -5488.00
 215.7917  37.0116  -5480.00
 215.8083  37.0116  -5470.00
 215.8250  37.0116  -5460.00
 215.8417  37.0116  -5450.00
 215.8583  37.0116  -5442.00
 215.8750  37.0116  -5438.00
 215.8916  37.0116  -5436.00
 215.9083  37.0116  -5436.00
 215.9250  37.0116  -5440.00
 215.9417  37.0116  -5444.00
 215.9583  37.0116  -5448.00
 215.9750  37.0116  -5450.00
 215.9917  37.0116  -5444.00
 216.0083  37.0116  -5434.00
 216.0250  37.0116  -5418.00
 216.0417  37.0116  -5400.00
 216.0583  37.0116  -5382.00
 216.0750  37.0116  -5368.00
 216.0917  37.0116  -5364.00
 216.1083  37.0116  -5368.00
 216.1250  37.0116  -5386.00
 216.1416  37.0116  -5412.00
 216.1583  37.0116  -5438.00
 216.1750  37.0116  -5464.00
 216.1917  37.0116  -5476.00
 216.2083  37.0116  -5474.00
 216.2250  37.0116  -5466.00
 216.2417  37.0116  -5469.00
 216.2583  37.0116  -5481.00
 216.2750  37.0116  -5447.00
 216.2917  37.0116  -5431.00
 216.3083  37.0116  -5487.00
 216.3250  37.0116  -5485.00
 216.3417  37.0116  -5469.00
 216.3583  37.0116  -5471.00
 216.3750  37.0116  -5431.00
 216.3916  37.0116  -5369.00
 216.4083  37.0116  -5361.00
 216.4250  37.0116  -5374.00
 216.4417  37.0116  -5390.00
 216.4583  37.0116  -5396.00
 216.4750  37.0116  -5388.00
 216.4917  37.0116  -5370.00
 216.5083  37.0116  -5338.00
 216.5250  37.0116  -5305.00
 216.5417  37.0116  -5340.00
 216.5583  37.0116  -5372.00
 216.5750  37.0116  -5398.00
 216.5917  37.0116  -5418.00
 216.6083  37.0116  -5442.00
 216.6250  37.0116  -5462.00
 216.6416  37.0116  -5466.00
 216.6583  37.0116  -5459.00
 216.6750  37.0116  -5448.00
 216.6917  37.0116  -5422.00
 216.7083  37.0116  -5399.00
 216.7250  37.0116  -5428.00
 216.7417  37.0116  -5452.00
 216.7583  37.0116  -5458.00
 216.7750  37.0116  -5454.00
 216.7917  37.0116  -5438.00
 216.8083  37.0116  -5418.00
 216.8250  37.0116  -5392.00
 216.8417  37.0116  -5371.00
 216.8583  37.0116  -5398.00
 216.8750  37.0116  -5430.00
 216.8916  37.0116  -5456.00
 216.9083  37.0116  -5468.00
 216.9250  37.0116  -5450.00
 216.9417  37.0116  -5423.00
 216.9583  37.0116  -5451.00
 216.9750  37.0116  -5489.00
 216.9917  37.0116  -5421.00
 217.0083  37.0116  -5441.00
 217.0250  37.0116  -5445.00
 217.0417  37.0116  -5377.00
 217.0583  37.0116  -5475.00
 217.0750  37.0116  -5519.00
 217.0917  37.0116  -5463.00
 217.1083  37.0116  -5453.00
 217.1250  37.0116  -5523.00
 217.1416  37.0116  -5629.00
 217.1583  37.0116  -5605.00
 217.1750  37.0116  -5580.00
 217.1917  37.0116  -5554.00
 217.2083  37.0116  -5524.00
 217.2250  37.0116  -5508.00
 217.2417  37.0116  -5502.00
 217.2583  37.0116  -5498.00
 217.2750  37.0116  -5492.00
 217.2917  37.0116  -5482.00
 217.3083  37.0116  -5468.00
 217.3250  37.0116  -5442.00
 217.3417  37.0116  -5410.00
 217.3583  37.0116  -5374.00
 217.3750  37.0116  -5338.00
 217.3916  37.0116  -5316.00
 217.4083  37.0116  -5320.00
 217.4250  37.0116  -5336.00
 217.4417  37.0116  -5356.00
 217.4583  37.0116  -5380.00
 217.4750  37.0116  -5402.00
 217.4917  37.0116  -5420.00
 217.5083  37.0116  -5430.00
 217.5250  37.0116  -5440.00
 217.5417  37.0116  -5450.00
 217.5583  37.0116  -5458.00
 217.5750  37.0116  -5462.00
 217.5917  37.0116  -5462.00
 217.6083  37.0116  -5456.00
 217.6250  37.0116  -5448.00
 217.6416  37.0116  -5434.00
 217.6583  37.0116  -5422.00
 217.6750  37.0116  -5410.00
 217.6917  37.0116  -5396.00
 217.7083  37.0116  -5384.00
 217.7250  37.0116  -5374.00
 217.7417  37.0116  -5362.00
 217.7583  37.0116  -5352.00
 217.7750  37.0116  -5340.00
 217.7917  37.0116  -5326.00
 217.8083  37.0116  -5314.00
 217.8250  37.0116  -5296.00
 217.8417  37.0116  -5280.00
 217.8583  37.0116  -5264.00
 217.8750  37.0116  -5248.00
 217.8916  37.0116  -5234.00
 217.9083  37.0116  -5222.00
 217.9250  37.0116  -5212.00
 217.9417  37.0116  -5202.00
 217.9583  37.0116  -5198.00
 217.9750  37.0116  -5194.00
 217.9917  37.0116  -5196.00
 218.0083  37.0116  -5204.00
 218.0250  37.0116  -5216.00
 218.0417  37.0116  -5230.00
 218.0583  37.0116  -5246.00
 218.0750  37.0116  -5270.00
 218.0917  37.0116  -5290.00
 218.1083  37.0116  -5306.00
 218.1250  37.0116  -5318.00
 218.1416  37.0116  -5320.00
 218.1583  37.0116  -5316.00
 218.1750  37.0116  -5308.00
 218.1917  37.0116  -5294.00
 218.2083  37.0116  -5282.00
 218.2250  37.0116  -5272.00
 218.2417  37.0116  -5270.00
 218.2583  37.0116  -5270.00
 218.2750  37.0116  -5272.00
 218.2917  37.0116  -5280.00
 218.3083  37.0116  -5292.00
 218.3250  37.0116  -5312.00
 218.3417  37.0116  -5334.00
 218.3583  37.0116  -5356.00
 218.3750  37.0116  -5374.00
 218.3916  37.0116  -5388.00
 218.4083  37.0116  -5394.00
 218.4250  37.0116  -5394.00
 218.4417  37.0116  -5390.00
 218.4583  37.0116  -5382.00
 218.4750  37.0116  -5370.00
 218.4917  37.0116  -5354.00
 218.5083  37.0116  -5336.00
 218.5250  37.0116  -5318.00
 218.5417  37.0116  -5300.00
 218.5583  37.0116  -5292.00
 218.5750  37.0116  -5282.00
 218.5917  37.0116  -5276.00
 218.6083  37.0116  -5274.00
 218.6250  37.0116  -5274.00
 218.6416  37.0116  -5278.00
 218.6583  37.0116  -5284.00
 218.6750  37.0116  -5292.00
 218.6917  37.0116  -5298.00
 218.7083  37.0116  -5306.00
 218.7250  37.0116  -5314.00
 218.7417  37.0116  -5318.00
 218.7583  37.0116  -5322.00
 218.7750  37.0116  -5326.00
 218.7917  37.0116  -5330.00
 218.8083  37.0116  -5334.00
 218.8250  37.0116  -5340.00
 218.8417  37.0116  -5344.00
 218.8583  37.0116  -5350.00
 218.8750  37.0116  -5356.00
 218.8916  37.0116  -5362.00
 218.9083  37.0116  -5370.00
 218.9250  37.0116  -5382.00
 218.9417  37.0116  -5392.00
 218.9583  37.0116  -5398.00
 218.9750  37.0116  -5396.00
 218.9917  37.0116  -5386.00
 219.0083  37.0116  -5372.00
 219.0250  37.0116  -5374.00
 219.0417  37.0116  -5379.00
 219.0583  37.0116  -5405.00
 219.0750  37.0116  -5396.00
 219.0917  37.0116  -5374.00
 219.1083  37.0116  -5366.00
 219.1250  37.0116  -5364.00
 219.1416  37.0116  -5358.00
 219.1583  37.0116  -5342.00
 219.1750  37.0116  -5324.00
 219.1917  37.0116  -5306.00
 219.2083  37.0116  -5294.00
 219.2250  37.0116  -5286.00
 219.2417  37.0116  -5284.00
 219.2583  37.0116  -5282.00
 219.2750  37.0116  -5282.00
 219.2917  37.0116  -5284.00
 219.3083  37.0116  -5288.00
 219.3250  37.0116  -5294.00
 219.3417  37.0116  -5302.00
 219.3583  37.0116  -5312.00
 219.3750  37.0116  -5324.00
 219.3916  37.0116  -5336.00
 219.4083  37.0116  -5350.00
 219.4250  37.0116  -5370.00
 219.4417  37.0116  -5384.00
 219.4583  37.0116  -5396.00
 219.4750  37.0116  -5402.00
 219.4917  37.0116  -5404.00
 219.5083  37.0116  -5402.00
 219.5250  37.0116  -5408.00
 219.5417  37.0116  -5418.00
 219.5583  37.0116  -5432.00
 219.5750  37.0116  -5450.00
 219.5917  37.0116  -5474.00
 219.6083  37.0116  -5506.00
 219.6250  37.0116  -5552.00
 219.6416  37.0116  -5612.00
 219.6583  37.0116  -5669.00
 219.6750  37.0116  -5636.00
 219.6917  37.0116  -5608.00
 219.7083  37.0116  -5588.00
 219.7250  37.0116  -5576.00
 219.7417  37.0116  -5568.00
 219.7583  37.0116  -5562.00
 219.7750  37.0116  -5558.00
 219.7917  37.0116  -5550.00
 219.8083  37.0116  -5538.00
 219.8250  37.0116  -5528.00
 219.8417  37.0116  -5538.00
 219.8583  37.0116  -5555.00
 219.8750  37.0116  -5579.00
 219.8916  37.0116  -5541.00
 219.9083  37.0116  -5599.00
 219.9250  37.0116  -5589.00
 219.9417  37.0116  -5547.00
 219.9583  37.0116  -5603.00
 219.9750  37.0116  -5709.00
 219.9917  37.0116  -5615.00
 220.0083  37.0116  -5599.00
 220.0250  37.0116  -5641.00
 220.0417  37.0116  -5623.00
 220.0583  37.0116  -5573.00
 220.0750  37.0116  -5591.00
 220.0917  37.0116  -5615.00
 220.1083  37.0116  -5569.00
 220.1250  37.0116  -5617.00
 220.1416  37.0116  -5586.00
 220.1583  37.0116  -5536.00
 220.1750  37.0116  -5510.00
 220.1917  37.0116  -5490.00
 220.2083  37.0116  -5470.00
 220.2250  37.0116  -5454.00
 220.2417  37.0116  -5456.00
 220.2583  37.0116  -5470.00
 220.2750  37.0116  -5488.00
 220.2917  37.0116  -5508.00
 220.3083  37.0116  -5526.00
 220.3250  37.0116  -5538.00
 220.3417  37.0116  -5544.00
 220.3583  37.0116  -5546.00
 220.3750  37.0116  -5550.00
 220.3916  37.0116  -5554.00
 220.4083  37.0116  -5556.00
 220.4250  37.0116  -5560.00
 220.4417  37.0116  -5564.00
 220.4583  37.0116  -5564.00
 220.4750  37.0116  -5554.00
 220.4917  37.0116  -5538.00
 220.5083  37.0116  -5508.00
 220.5250  37.0116  -5470.00
 220.5417  37.0116  -5420.00
 220.5583  37.0116  -5374.00
 220.5750  37.0116  -5356.00
 220.5917  37.0116  -5338.00
 220.6083  37.0116  -5324.00
 220.6250  37.0116  -5312.00
 220.6416  37.0116  -5304.00
 220.6583  37.0116  -5300.00
 220.6750  37.0116  -5300.00
 220.6917  37.0116  -5302.00
 220.7083  37.0116  -5332.00
 220.7250  37.0116  -5360.00
 220.7417  37.0116  -5380.00
 220.7583  37.0116  -5390.00
 220.7750  37.0116  -5390.00
 220.7917  37.0116  -5378.00
 220.8083  37.0116  -5366.00
 220.8250  37.0116  -5346.00
 220.8417  37.0116  -5328.00
 220.8583  37.0116  -5312.00
 220.8750  37.0116  -5300.00
 220.8916  37.0116  -5286.00
 220.9083  37.0116  -5276.00
 220.9250  37.0116  -5262.00
 220.9417  37.0116  -5248.00
 220.9583  37.0116  -5234.00
 220.9750  37.0116  -5230.00
 220.9917  37.0116  -5232.00
 221.0083  37.0116  -5234.00
 221.0250  37.0116  -5236.00
 221.0417  37.0116  -5240.00
 221.0583  37.0116  -5246.00
 221.0750  37.0116  -5260.00
 221.0917  37.0116  -5286.00
 221.1083  37.0116  -5328.00
 221.1250  37.0116  -5372.00
 221.1416  37.0116  -5400.00
 221.1583  37.0116  -5411.00
 221.1750  37.0116  -5348.00
 221.1917  37.0116  -5306.00
 221.2083  37.0116  -5295.00
 221.2250  37.0116  -5313.00
 221.2417  37.0116  -5345.00
 221.2583  37.0116  -5387.00
 221.2750  37.0116  -5419.00
 221.2917  37.0116  -5385.00
 221.3083  37.0116  -5321.00
 221.3250  37.0116  -5349.00
 221.3417  37.0116  -5279.00
 221.3583  37.0116  -5253.00
 221.3750  37.0116  -5325.00
 221.3916  37.0116  -5419.00
 221.4083  37.0116  -5401.00
 221.4250  37.0116  -5283.00
 221.4417  37.0116  -5353.00
 221.4583  37.0116  -5375.00
 221.4750  37.0116  -5411.00
 221.4917  37.0116  -5439.00
 221.5083  37.0116  -5401.00
 221.5250  37.0116  -5389.00
 221.5417  37.0116  -5367.00
 221.5583  37.0116  -5361.00
 221.5750  37.0116  -5385.00
 221.5917  37.0116  -5423.00
 221.6083  37.0116  -5363.00
 221.6250  37.0116  -5327.00
 221.6416  37.0116  -5345.00
 221.6583  37.0116  -5354.00
 221.6750  37.0116  -5362.00
 221.6917  37.0116  -5378.00
 221.7083  37.0116  -5392.00
 221.7250  37.0116  -5398.00
 221.7417  37.0116  -5396.00
 221.7583  37.0116  -5390.00
 221.7750  37.0116  -5384.00
 221.7917  37.0116  -5380.00
 221.8083  37.0116  -5374.00
 221.8250  37.0116  -5368.00
 221.8417  37.0116  -5362.00
 221.8583  37.0116  -5358.00
 221.8750  37.0116  -5356.00
 221.8916  37.0116  -5354.00
 221.9083  37.0116  -5346.00
 221.9250  37.0116  -5332.00
 221.9417  37.0116  -5310.00
 221.9583  37.0116  -5334.00
 221.9750  37.0116  -5341.00
 221.9917  37.0116  -5347.00
 222.0083  37.0116  -5363.00
 222.0250  37.0116  -5321.00
 222.0417  37.0116  -5381.00
 222.0583  37.0116  -5379.00
 222.0750  37.0116  -5399.00
 222.0917  37.0116  -5410.00
 222.1083  37.0116  -5430.00
 222.1250  37.0116  -5456.00
 222.1416  37.0116  -5484.00
 222.1583  37.0116  -5489.00
 222.1750  37.0116  -5513.00
 222.1917  37.0116  -5531.00
 222.2083  37.0116  -5499.00
 222.2250  37.0116  -5361.00
 222.2417  37.0116  -5503.00
 222.2583  37.0116  -5569.00
 222.2750  37.0116  -5537.00
 222.2917  37.0116  -5349.00
 222.3083  37.0116  -5047.00
 222.3250  37.0116  -4987.00
 222.3417  37.0116  -5009.00
 222.3583  37.0116  -5199.00
 222.3750  37.0116  -5293.00
 222.3916  37.0116  -5329.00
 222.4083  37.0116  -5241.00
 222.4250  37.0116  -5313.00
 222.4417  37.0116  -5293.00
 222.4583  37.0116  -5293.00
 222.4750  37.0116  -5279.00
 222.4917  37.0116  -5253.00
 222.5083  37.0116  -5239.00
 222.5250  37.0116  -5153.00
 222.5417  37.0116  -5198.00
 222.5583  37.0116  -5244.00
 222.5750  37.0116  -5276.00
 222.5917  37.0116  -5294.00
 222.6083  37.0116  -5306.00
 222.6250  37.0116  -5316.00
 222.6416  37.0116  -5326.00
 222.6583  37.0116  -5336.00
 222.6750  37.0116  -5342.00
 222.6917  37.0116  -5348.00
 222.7083  37.0116  -5356.00
 222.7250  37.0116  -5366.00
 222.7417  37.0116  -5378.00
 222.7583  37.0116  -5390.00
 222.7750  37.0116  -5402.00
 222.7917  37.0116  -5412.00
 222.8083  37.0116  -5414.00
 222.8250  37.0116  -5410.00
 222.8417  37.0116  -5400.00
 222.8583  37.0116  -5390.00
 222.8750  37.0116  -5376.00
 222.8916  37.0116  -5366.00
 222.9083  37.0116  -5360.00
 222.9250  37.0116  -5358.00
 222.9417  37.0116  -5364.00
 222.9583  37.0116  -5374.00
 222.9750  37.0116  -5384.00
 222.9917  37.0116  -5396.00
 223.0083  37.0116  -5408.00
 223.0250  37.0116  -5412.00
 223.0417  37.0116  -5414.00
 223.0583  37.0116  -5414.00
 223.0750  37.0116  -5408.00
 223.0917  37.0116  -5398.00
 223.1083  37.0116  -5388.00
 223.1250  37.0116  -5376.00
 223.1416  37.0116  -5366.00
 223.1583  37.0116  -5360.00
 223.1750  37.0116  -5356.00
 223.1917  37.0116  -5352.00
 223.2083  37.0116  -5346.00
 223.2250  37.0116  -5332.00
 223.2417  37.0116  -5306.00
 223.2583  37.0116  -5277.00
 223.2750  37.0116  -5295.00
 223.2917  37.0116  -5328.00
 223.3083  37.0116  -5348.00
 223.3250  37.0116  -5333.00
 223.3417  37.0116  -5348.00
 223.3583  37.0116  -5356.00
 223.3750  37.0116  -5362.00
 223.3916  37.0116  -5368.00
 223.4083  37.0116  -5376.00
 223.4250  37.0116  -5386.00
 223.4417  37.0116  -5396.00
 223.4583  37.0116  -5402.00
 223.4750  37.0116  -5408.00
 223.4917  37.0116  -5402.00
 223.5083  37.0116  -5394.00
 223.5250  37.0116  -5380.00
 223.5417  37.0116  -5362.00
 223.5583  37.0116  -5342.00
 223.5750  37.0116  -5324.00
 223.5917  37.0116  -5316.00
 223.6083  37.0116  -5312.00
 223.6250  37.0116  -5310.00
 223.6416  37.0116  -5314.00
 223.6583  37.0116  -5322.00
 223.6750  37.0116  -5334.00
 223.6917  37.0116  -5350.00
 223.7083  37.0116  -5364.00
